datetimeLocal,CO,NO2,O3,PM10,PM2.5,SO2
2021-01-04 10:30:00+05:30,1500.0,44.5,4.5,208.0,149.0,8.5
2021-01-04 13:00:00+05:30,800.0,18.8,17.3,149.0,95.0,7.4
2021-01-04 14:15:00+05:30,900.0,19.2,22.2,150.0,99.0,7.7
2021-01-04 14:30:00+05:30,1100.0,26.9,18.1,150.0,99.0,7.8
2021-01-04 14:45:00+05:30,1200.0,30.9,17.3,150.0,99.0,7.0
2021-01-04 15:15:00+05:30,1000.0,26.2,20.4,172.0,105.0,7.5
2021-01-04 15:30:00+05:30,1000.0,23.8,21.2,172.0,105.0,7.7
2021-01-04 17:00:00+05:30,2100.0,49.4,2.1,230.0,111.0,5.5
2021-01-04 18:15:00+05:30,1000.0,23.3,4.4,244.0,151.0,3.3
2021-01-04 18:45:00+05:30,,20.0,5.6,244.0,151.0,2.8
2021-01-04 19:00:00+05:30,1100.0,17.4,7.5,149.0,111.0,2.6
2021-01-04 20:45:00+05:30,1000.0,11.0,12.3,101.0,77.0,1.7
2021-01-04 23:30:00+05:30,1000.0,19.3,5.7,47.0,31.0,2.8
2021-01-05 01:15:00+05:30,600.0,28.8,,47.0,40.0,2.7
2021-01-05 02:00:00+05:30,,,10.5,72.0,48.0,
2021-01-05 02:15:00+05:30,,,9.4,72.0,48.0,
2021-01-05 03:15:00+05:30,700.0,13.0,3.7,45.0,33.0,2.2
2021-01-05 04:00:00+05:30,600.0,27.2,1.9,52.0,35.0,2.4
2021-01-05 05:15:00+05:30,500.0,13.2,6.8,34.0,27.0,2.3
2021-01-05 05:45:00+05:30,500.0,7.1,11.3,34.0,27.0,2.5
2021-01-05 06:00:00+05:30,500.0,11.5,8.6,34.0,19.0,2.7
2021-01-05 06:15:00+05:30,600.0,17.2,5.4,34.0,19.0,2.5
2021-01-05 06:30:00+05:30,500.0,15.9,6.5,34.0,19.0,2.6
2021-01-05 06:45:00+05:30,,13.3,8.0,34.0,19.0,2.8
2021-01-05 07:15:00+05:30,700.0,13.9,5.8,47.0,24.0,2.8
2021-01-05 07:45:00+05:30,700.0,15.2,4.8,47.0,24.0,3.0
2021-01-05 08:45:00+05:30,900.0,19.4,1.8,68.0,40.0,2.2
2021-01-05 09:15:00+05:30,,18.7,2.5,96.0,67.0,3.1
2021-01-05 09:45:00+05:30,1100.0,20.4,2.6,96.0,67.0,3.2
2021-01-05 10:00:00+05:30,1200.0,18.7,3.3,114.0,86.0,3.2
2021-01-05 10:15:00+05:30,1200.0,18.5,4.3,114.0,86.0,3.4
2021-01-05 10:30:00+05:30,1200.0,18.9,4.3,114.0,86.0,3.7
2021-01-05 10:45:00+05:30,1300.0,19.3,4.3,114.0,86.0,
2021-01-05 11:15:00+05:30,1100.0,15.9,5.4,136.0,99.0,5.5
2021-01-05 11:45:00+05:30,1100.0,14.0,7.7,136.0,99.0,5.8
2021-01-05 19:30:00+05:30,1400.0,34.2,0.5,130.0,88.0,2.9
2021-01-05 22:00:00+05:30,1400.0,33.1,0.9,127.0,89.0,3.5
2021-01-05 23:15:00+05:30,1700.0,26.6,1.2,166.0,108.0,3.4
2021-01-06 01:45:00+05:30,1400.0,24.7,,,,4.0
2021-01-06 02:30:00+05:30,,,47.2,193.0,124.0,
2021-01-06 03:45:00+05:30,1400.0,20.0,15.1,205.0,141.0,5.4
2021-01-06 04:45:00+05:30,,14.7,4.2,221.0,155.0,
2021-01-06 05:15:00+05:30,1000.0,19.6,4.2,178.0,123.0,3.5
2021-01-06 06:15:00+05:30,1100.0,16.1,4.7,157.0,101.0,3.7
2021-01-06 06:30:00+05:30,1200.0,16.4,5.6,157.0,101.0,3.7
2021-01-06 07:15:00+05:30,1300.0,15.9,18.3,155.0,101.0,3.9
2021-01-06 07:30:00+05:30,1300.0,16.4,10.1,155.0,101.0,4.0
2021-01-06 07:45:00+05:30,1400.0,19.4,1.9,155.0,101.0,3.8
2021-01-06 09:15:00+05:30,1400.0,20.8,1.0,179.0,135.0,3.8
2021-01-06 09:30:00+05:30,1600.0,21.8,1.3,179.0,135.0,3.5
2021-01-06 10:15:00+05:30,1700.0,23.6,1.4,190.0,150.0,4.6
2021-01-06 11:00:00+05:30,1700.0,26.6,2.8,185.0,157.0,5.0
2021-01-06 12:15:00+05:30,1900.0,36.0,3.5,229.0,191.0,5.6
2021-01-06 14:15:00+05:30,2100.0,46.6,15.8,287.0,206.0,8.7
2021-01-06 15:15:00+05:30,1700.0,40.7,13.9,313.0,237.0,7.5
2021-01-06 15:30:00+05:30,1400.0,27.2,14.7,313.0,237.0,7.9
2021-01-06 16:00:00+05:30,1500.0,30.6,,263.0,197.0,5.9
2021-01-06 18:15:00+05:30,1400.0,24.7,,298.0,195.0,2.7
2021-01-06 19:00:00+05:30,,22.2,7.3,310.0,199.0,2.3
2021-01-06 19:45:00+05:30,1300.0,22.9,7.7,310.0,199.0,2.1
2021-01-06 20:00:00+05:30,1200.0,20.9,6.9,301.0,175.0,2.3
2021-01-06 20:45:00+05:30,1000.0,17.1,5.1,301.0,175.0,3.0
2021-01-06 21:15:00+05:30,1000.0,15.6,3.7,310.0,177.0,3.1
2021-01-06 21:45:00+05:30,1000.0,15.1,2.9,310.0,177.0,3.9
2021-01-06 23:15:00+05:30,800.0,16.4,2.0,277.0,151.0,3.2
2021-01-07 00:45:00+05:30,,,5.3,,,
2021-01-07 01:00:00+05:30,800.0,10.4,,200.0,122.0,2.0
2021-01-07 01:30:00+05:30,800.0,9.1,,200.0,122.0,2.0
2021-01-07 02:15:00+05:30,,,5.7,188.0,118.0,
2021-01-07 02:45:00+05:30,500.0,13.4,5.7,188.0,118.0,2.0
2021-01-07 03:00:00+05:30,500.0,12.9,6.7,180.0,117.0,1.8
2021-01-07 04:00:00+05:30,500.0,9.3,7.4,163.0,114.0,1.7
2021-01-07 04:15:00+05:30,400.0,8.2,7.3,163.0,114.0,1.7
2021-01-07 04:30:00+05:30,500.0,8.8,7.8,163.0,114.0,1.8
2021-01-07 05:00:00+05:30,500.0,9.1,7.1,156.0,106.0,2.0
2021-01-07 05:15:00+05:30,400.0,9.5,7.7,156.0,106.0,2.0
2021-01-07 07:15:00+05:30,1000.0,12.2,7.8,162.0,106.0,1.9
2021-01-07 07:45:00+05:30,1100.0,11.9,8.0,162.0,106.0,2.1
2021-01-07 08:15:00+05:30,,12.6,7.5,169.0,122.0,2.0
2021-01-07 08:45:00+05:30,1200.0,15.1,9.1,169.0,122.0,2.4
2021-01-07 10:00:00+05:30,1000.0,11.5,12.2,160.0,116.0,2.7
2021-01-07 11:30:00+05:30,800.0,9.6,18.3,164.0,114.0,3.7
2021-01-07 13:00:00+05:30,,11.0,18.9,168.0,113.0,
2021-01-07 13:15:00+05:30,,10.1,19.4,168.0,113.0,3.6
2021-01-07 13:30:00+05:30,,8.8,21.0,168.0,113.0,
2021-01-07 14:00:00+05:30,800.0,10.1,21.3,172.0,116.0,4.2
2021-01-07 14:15:00+05:30,,10.7,22.0,172.0,116.0,4.0
2021-01-07 14:45:00+05:30,,10.7,24.2,172.0,116.0,
2021-01-07 15:15:00+05:30,700.0,10.9,24.3,156.0,114.0,
2021-01-07 16:45:00+05:30,800.0,14.4,20.0,138.0,95.0,
2021-01-07 17:15:00+05:30,900.0,31.0,7.9,169.0,103.0,
2021-01-07 20:00:00+05:30,1300.0,29.7,1.8,300.0,178.0,
2021-01-07 20:45:00+05:30,1300.0,25.4,1.8,300.0,178.0,
2021-01-07 21:00:00+05:30,1200.0,25.7,2.3,255.0,141.0,1.7
2021-01-07 21:15:00+05:30,1200.0,26.9,1.6,255.0,141.0,
2021-01-07 22:00:00+05:30,1600.0,20.7,1.4,224.0,123.0,2.2
2021-01-07 23:15:00+05:30,1600.0,19.6,1.8,278.0,139.0,2.1
2021-01-08 00:00:00+05:30,1500.0,15.6,2.1,267.0,139.0,2.0
2021-01-08 00:30:00+05:30,1100.0,16.4,2.5,267.0,139.0,1.6
2021-01-08 01:15:00+05:30,900.0,17.7,,169.0,113.0,1.4
2021-01-08 01:30:00+05:30,900.0,16.1,,169.0,113.0,1.1
2021-01-08 01:45:00+05:30,800.0,17.7,,,,1.1
2021-01-08 02:00:00+05:30,,,3.2,124.0,90.0,
2021-01-08 03:00:00+05:30,700.0,14.2,5.7,101.0,62.0,0.9
2021-01-08 04:00:00+05:30,700.0,9.9,7.8,94.0,53.0,1.1
2021-01-08 04:15:00+05:30,,10.3,8.3,94.0,53.0,1.2
2021-01-08 05:00:00+05:30,900.0,12.9,8.2,150.0,83.0,1.3
2021-01-08 05:15:00+05:30,900.0,12.0,9.3,150.0,83.0,1.6
2021-01-08 05:30:00+05:30,900.0,11.5,9.4,150.0,83.0,1.4
2021-01-08 06:15:00+05:30,1100.0,10.9,10.1,152.0,70.0,1.6
2021-01-08 06:30:00+05:30,1000.0,11.2,10.5,152.0,70.0,1.4
2021-01-08 07:15:00+05:30,1000.0,12.6,8.3,154.0,78.0,1.7
2021-01-08 07:45:00+05:30,1000.0,13.7,6.9,154.0,78.0,1.5
2021-01-08 10:15:00+05:30,900.0,11.4,10.1,227.0,130.0,2.8
2021-01-08 11:00:00+05:30,1100.0,21.5,6.5,204.0,127.0,2.4
2021-01-08 11:15:00+05:30,1000.0,16.5,7.8,204.0,127.0,2.6
2021-01-08 11:45:00+05:30,1000.0,15.1,8.8,204.0,127.0,2.4
2021-01-08 12:15:00+05:30,900.0,14.9,11.9,254.0,172.0,3.3
2021-01-08 12:45:00+05:30,,12.0,,254.0,172.0,4.3
2021-01-08 13:00:00+05:30,,11.2,,321.0,213.0,4.3
2021-01-08 14:00:00+05:30,,,1.7,,,
2021-01-08 14:15:00+05:30,800.0,11.8,2.1,215.0,150.0,6.2
2021-01-08 14:30:00+05:30,700.0,11.4,3.2,215.0,150.0,7.6
2021-01-08 15:00:00+05:30,700.0,9.9,4.8,,,11.4
2021-01-08 15:15:00+05:30,700.0,9.9,4.9,,,15.6
2021-01-08 15:30:00+05:30,700.0,10.2,4.7,,,22.6
2021-01-08 16:15:00+05:30,700.0,12.1,5.2,,,33.1
2021-01-08 16:30:00+05:30,800.0,14.7,5.4,,,31.8
2021-01-08 17:15:00+05:30,800.0,23.4,4.5,327.0,191.0,16.3
2021-01-08 18:30:00+05:30,1200.0,31.0,3.9,271.0,169.0,6.3
2021-01-08 20:15:00+05:30,2200.0,30.9,6.4,271.0,158.0,3.7
2021-01-08 21:15:00+05:30,1300.0,27.1,4.4,385.0,208.0,3.9
2021-01-08 21:30:00+05:30,1400.0,27.0,4.3,385.0,208.0,3.7
2021-01-08 22:15:00+05:30,1000.0,20.3,3.6,254.0,153.0,2.8
2021-01-08 23:15:00+05:30,900.0,18.9,3.1,200.0,121.0,2.3
2021-01-08 23:45:00+05:30,900.0,21.0,3.4,200.0,121.0,1.9
2021-01-09 01:45:00+05:30,700.0,17.3,4.1,189.0,107.0,1.6
2021-01-09 02:00:00+05:30,,,3.9,188.0,111.0,
2021-01-09 03:00:00+05:30,700.0,12.2,3.8,173.0,106.0,1.3
2021-01-09 03:15:00+05:30,700.0,12.7,3.8,173.0,106.0,1.3
2021-01-09 03:30:00+05:30,700.0,14.1,3.8,173.0,106.0,1.2
2021-01-09 04:15:00+05:30,700.0,20.2,3.4,173.0,103.0,1.3
2021-01-09 04:45:00+05:30,700.0,15.3,3.7,173.0,103.0,
2021-01-09 05:00:00+05:30,900.0,14.3,3.6,188.0,113.0,1.8
2021-01-09 05:30:00+05:30,700.0,14.9,3.3,188.0,113.0,2.2
2021-01-09 06:00:00+05:30,900.0,15.8,3.7,197.0,106.0,2.3
2021-01-09 06:15:00+05:30,900.0,13.9,3.5,197.0,106.0,2.2
2021-01-09 06:30:00+05:30,800.0,13.3,3.7,197.0,106.0,2.1
2021-01-09 07:15:00+05:30,1200.0,14.6,4.9,186.0,106.0,2.1
2021-01-09 07:30:00+05:30,1300.0,15.5,4.6,186.0,106.0,2.2
2021-01-09 08:00:00+05:30,1200.0,14.3,4.5,212.0,128.0,2.5
2021-01-09 08:15:00+05:30,1100.0,15.9,5.4,212.0,128.0,2.4
2021-01-09 09:15:00+05:30,1100.0,16.5,4.9,218.0,118.0,3.2
2021-01-09 10:15:00+05:30,900.0,19.8,6.0,259.0,156.0,43.8
2021-01-09 11:15:00+05:30,800.0,19.3,6.9,287.0,185.0,54.5
2021-01-09 11:45:00+05:30,900.0,17.5,7.9,287.0,185.0,22.4
2021-01-09 12:30:00+05:30,900.0,16.8,8.0,267.0,182.0,11.9
2021-01-09 13:00:00+05:30,1000.0,14.0,9.9,248.0,136.0,10.0
2021-01-09 13:15:00+05:30,900.0,12.3,10.4,248.0,136.0,8.8
2021-01-09 14:00:00+05:30,900.0,9.6,13.3,216.0,134.0,8.1
2021-01-09 14:15:00+05:30,800.0,10.6,14.2,216.0,134.0,7.7
2021-01-09 14:30:00+05:30,900.0,11.4,13.9,216.0,134.0,7.8
2021-01-09 14:45:00+05:30,800.0,11.3,14.3,216.0,134.0,7.6
2021-01-09 15:30:00+05:30,700.0,10.4,16.5,197.0,113.0,5.7
2021-01-09 15:45:00+05:30,700.0,8.5,15.9,197.0,113.0,4.9
2021-01-09 16:15:00+05:30,800.0,12.7,15.9,178.0,102.0,4.0
2021-01-09 16:45:00+05:30,900.0,16.7,13.0,178.0,102.0,
2021-01-09 17:15:00+05:30,1000.0,17.5,11.6,205.0,117.0,4.1
2021-01-09 17:30:00+05:30,1000.0,18.3,9.9,205.0,117.0,3.7
2021-01-09 18:15:00+05:30,1000.0,23.3,8.3,223.0,129.0,3.4
2021-01-09 19:00:00+05:30,1200.0,23.8,7.3,245.0,134.0,3.1
2021-01-09 19:45:00+05:30,1200.0,20.7,7.4,245.0,134.0,2.7
2021-01-09 20:15:00+05:30,1400.0,21.5,5.7,246.0,143.0,2.7
2021-01-09 20:30:00+05:30,1300.0,20.2,5.6,246.0,143.0,2.6
2021-01-09 21:00:00+05:30,1200.0,16.5,5.9,270.0,163.0,3.1
2021-01-09 21:15:00+05:30,1100.0,16.8,5.6,270.0,163.0,2.7
2021-01-09 22:15:00+05:30,1000.0,14.8,6.4,234.0,146.0,2.4
2021-01-09 22:45:00+05:30,1000.0,13.6,7.1,234.0,146.0,
2021-01-10 00:45:00+05:30,,7.8,9.5,204.0,130.0,1.5
2021-01-10 01:00:00+05:30,600.0,7.9,,175.0,111.0,1.5
2021-01-10 01:15:00+05:30,600.0,7.1,,175.0,111.0,1.5
2021-01-10 01:45:00+05:30,500.0,7.3,9.4,175.0,111.0,1.5
2021-01-10 02:15:00+05:30,,,9.8,189.0,129.0,
2021-01-10 02:45:00+05:30,600.0,8.6,10.0,189.0,129.0,1.4
2021-01-10 03:15:00+05:30,,8.4,9.4,186.0,117.0,1.4
2021-01-10 04:00:00+05:30,700.0,6.6,10.9,171.0,114.0,1.4
2021-01-10 05:15:00+05:30,600.0,5.0,11.4,139.0,86.0,1.6
2021-01-10 05:45:00+05:30,500.0,5.4,10.9,139.0,86.0,1.6
2021-01-10 06:00:00+05:30,500.0,6.3,10.2,113.0,66.0,1.6
2021-01-10 20:30:00+05:30,1400.0,31.0,7.0,291.0,185.0,2.4
2021-01-10 20:45:00+05:30,1300.0,28.3,8.0,291.0,185.0,3.5
2021-01-10 21:15:00+05:30,1500.0,27.6,7.8,262.0,178.0,16.0
2021-01-10 23:15:00+05:30,1100.0,25.4,5.7,266.0,160.0,3.6
2021-01-10 23:45:00+05:30,1100.0,23.0,6.6,266.0,160.0,3.8
2021-01-11 00:45:00+05:30,,19.0,6.8,277.0,156.0,3.9
2021-01-11 01:15:00+05:30,900.0,19.3,,265.0,146.0,3.2
2021-01-11 01:30:00+05:30,900.0,19.5,,265.0,146.0,3.6
2021-01-11 02:15:00+05:30,,,7.1,241.0,140.0,
2021-01-11 02:45:00+05:30,900.0,18.6,6.7,241.0,140.0,2.5
2021-01-11 03:15:00+05:30,900.0,17.3,6.7,259.0,151.0,1.8
2021-01-11 03:30:00+05:30,900.0,15.8,7.1,259.0,151.0,1.7
2021-01-11 04:30:00+05:30,900.0,12.2,9.4,250.0,156.0,1.6
2021-01-11 05:15:00+05:30,800.0,7.8,13.3,163.0,105.0,2.0
2021-01-11 06:15:00+05:30,800.0,7.7,17.8,158.0,88.0,1.8
2021-01-11 06:45:00+05:30,,8.3,18.2,158.0,88.0,1.6
2021-01-11 07:00:00+05:30,700.0,8.2,18.0,136.0,84.0,1.8
2021-01-11 07:15:00+05:30,800.0,9.0,16.5,136.0,84.0,2.0
2021-01-11 08:00:00+05:30,800.0,8.3,18.8,147.0,86.0,2.0
2021-01-11 08:30:00+05:30,800.0,9.9,16.4,147.0,86.0,1.9
2021-01-11 09:00:00+05:30,700.0,7.6,20.4,145.0,100.0,2.1
2021-01-11 09:45:00+05:30,700.0,5.9,21.7,145.0,100.0,2.2
2021-01-11 10:00:00+05:30,700.0,6.8,20.8,113.0,73.0,2.2
2021-01-11 10:15:00+05:30,700.0,6.5,21.7,113.0,73.0,2.3
2021-01-11 10:45:00+05:30,800.0,6.9,21.8,113.0,73.0,
2021-01-11 11:00:00+05:30,800.0,7.2,22.1,133.0,81.0,3.1
2021-01-11 11:15:00+05:30,700.0,7.1,22.7,133.0,81.0,3.5
2021-01-11 12:15:00+05:30,800.0,7.1,27.2,143.0,80.0,3.7
2021-01-11 12:45:00+05:30,,7.4,29.4,143.0,80.0,3.1
2021-01-11 13:45:00+05:30,600.0,7.7,33.9,128.0,69.0,2.9
2021-01-11 14:30:00+05:30,600.0,8.4,36.1,136.0,74.0,3.0
2021-01-11 14:45:00+05:30,500.0,8.1,37.6,136.0,74.0,2.9
2021-01-11 16:45:00+05:30,600.0,13.6,33.8,141.0,67.0,
2021-01-11 17:15:00+05:30,700.0,18.6,28.7,141.0,79.0,2.6
2021-01-11 18:30:00+05:30,1100.0,31.2,12.9,169.0,105.0,5.3
2021-01-11 19:00:00+05:30,1500.0,38.9,7.7,230.0,133.0,4.9
2021-01-11 19:30:00+05:30,1500.0,39.1,6.4,230.0,133.0,3.8
2021-01-12 00:00:00+05:30,1100.0,21.0,7.9,186.0,,4.3
2021-01-12 01:00:00+05:30,1200.0,21.7,,202.0,139.0,2.5
2021-01-12 01:15:00+05:30,1100.0,18.6,,202.0,139.0,1.9
2021-01-12 01:30:00+05:30,1100.0,20.0,,202.0,139.0,1.8
2021-01-12 02:15:00+05:30,,,3.9,228.0,151.0,
2021-01-12 03:00:00+05:30,1200.0,20.3,5.5,290.0,197.0,2.6
2021-01-12 03:15:00+05:30,1200.0,19.8,4.7,290.0,197.0,2.5
2021-01-12 04:15:00+05:30,1400.0,22.0,4.0,298.0,200.0,6.8
2021-01-12 04:30:00+05:30,1300.0,21.7,4.3,298.0,200.0,6.6
2021-01-12 05:00:00+05:30,1200.0,19.8,3.4,392.0,276.0,2.5
2021-01-12 05:15:00+05:30,1200.0,19.0,3.5,392.0,276.0,2.2
2021-01-12 05:30:00+05:30,1100.0,19.0,4.0,392.0,276.0,1.8
2021-01-12 06:45:00+05:30,,11.1,9.2,283.0,175.0,1.1
2021-01-12 08:45:00+05:30,1200.0,11.6,11.8,174.0,114.0,1.2
2021-01-12 09:15:00+05:30,1300.0,13.9,11.8,186.0,114.0,1.4
2021-01-12 09:30:00+05:30,1200.0,13.2,13.7,186.0,114.0,1.4
2021-01-12 10:00:00+05:30,1100.0,11.5,14.3,182.0,118.0,1.4
2021-01-12 10:45:00+05:30,1200.0,13.3,14.0,182.0,118.0,
2021-01-12 13:30:00+05:30,,9.8,27.0,177.0,121.0,4.1
2021-01-12 14:15:00+05:30,1100.0,9.7,32.5,171.0,106.0,3.8
2021-01-12 15:00:00+05:30,1200.0,9.9,37.4,182.0,121.0,3.3
2021-01-12 16:00:00+05:30,,14.3,36.4,,,2.9
2021-01-12 16:30:00+05:30,1200.0,17.9,31.8,,,3.7
2021-01-12 17:15:00+05:30,1200.0,23.0,22.8,196.0,122.0,2.9
2021-01-12 18:15:00+05:30,1800.0,42.0,5.8,259.0,160.0,3.0
2021-01-12 18:45:00+05:30,,38.8,4.6,259.0,160.0,7.8
2021-01-12 19:15:00+05:30,1900.0,41.1,1.9,326.0,215.0,6.3
2021-01-12 19:45:00+05:30,2300.0,38.6,1.9,326.0,215.0,4.0
2021-01-12 20:00:00+05:30,2400.0,33.7,2.3,381.0,252.0,3.8
2021-01-12 20:15:00+05:30,2600.0,30.6,2.5,381.0,252.0,3.6
2021-01-12 21:15:00+05:30,3500.0,36.5,2.7,536.0,364.0,4.1
2021-01-12 22:15:00+05:30,3800.0,41.3,2.2,563.0,313.0,5.5
2021-01-12 22:30:00+05:30,3300.0,39.9,2.3,563.0,313.0,5.2
2021-01-12 23:00:00+05:30,2500.0,25.0,14.5,534.0,291.0,2.4
2021-01-12 23:15:00+05:30,2200.0,28.1,19.9,534.0,291.0,1.5
2021-01-12 23:45:00+05:30,1800.0,32.2,31.7,534.0,291.0,1.6
2021-01-13 00:15:00+05:30,1600.0,29.4,40.1,440.0,262.0,2.0
2021-01-13 01:30:00+05:30,1300.0,24.0,,412.0,233.0,0.6
2021-01-13 02:15:00+05:30,,,3.3,318.0,193.0,
2021-01-13 02:45:00+05:30,1100.0,21.3,2.7,318.0,193.0,0.1
2021-01-13 03:00:00+05:30,1000.0,19.6,2.9,293.0,163.0,0.5
2021-01-13 03:30:00+05:30,1000.0,18.8,2.3,293.0,163.0,0.3
2021-01-13 04:00:00+05:30,1100.0,14.9,2.3,285.0,167.0,0.4
2021-01-13 04:15:00+05:30,1200.0,17.8,1.9,285.0,167.0,0.7
2021-01-13 04:45:00+05:30,1400.0,15.2,7.2,285.0,167.0,
2021-01-13 05:15:00+05:30,1400.0,11.4,6.2,315.0,175.0,2.5
2021-01-13 07:00:00+05:30,1700.0,15.0,3.8,348.0,199.0,3.1
2021-01-13 08:00:00+05:30,1500.0,22.6,4.0,339.0,196.0,2.2
2021-01-13 09:30:00+05:30,1000.0,17.4,12.9,304.0,153.0,2.0
2021-01-13 10:15:00+05:30,1100.0,20.5,14.9,309.0,147.0,2.1
2021-01-13 11:15:00+05:30,1100.0,16.2,23.5,326.0,177.0,2.6
2021-01-13 15:15:00+05:30,1100.0,15.4,45.7,245.0,164.0,3.9
2021-01-13 16:30:00+05:30,1100.0,19.7,42.9,223.0,144.0,3.4
2021-01-13 16:45:00+05:30,1200.0,21.1,41.7,223.0,144.0,
2021-01-13 18:15:00+05:30,1900.0,53.1,3.1,260.0,152.0,2.1
2021-01-13 18:30:00+05:30,2400.0,54.8,2.5,260.0,152.0,2.3
2021-01-13 19:15:00+05:30,3100.0,46.2,2.4,415.0,222.0,2.7
2021-01-13 19:45:00+05:30,4400.0,55.5,2.3,415.0,222.0,4.8
2021-01-13 20:30:00+05:30,5400.0,71.7,2.5,563.0,309.0,6.2
2021-01-13 20:45:00+05:30,5400.0,61.6,,563.0,309.0,7.5
2021-01-13 21:15:00+05:30,5800.0,57.2,4.1,671.0,355.0,7.6
2021-01-13 22:15:00+05:30,6200.0,60.9,3.6,831.0,423.0,8.2
2021-01-13 22:30:00+05:30,6400.0,57.6,3.5,831.0,423.0,8.0
2021-01-13 22:45:00+05:30,6200.0,57.7,3.3,831.0,423.0,
2021-01-14 00:00:00+05:30,4500.0,36.4,2.7,715.0,,0.4
2021-01-14 00:45:00+05:30,,34.3,2.2,715.0,484.0,0.9
2021-01-14 01:15:00+05:30,4600.0,32.7,,721.0,460.0,1.3
2021-01-14 01:45:00+05:30,,,,,,0.6
2021-01-14 02:45:00+05:30,3900.0,14.7,2.2,625.0,433.0,
2021-01-14 03:00:00+05:30,3300.0,19.5,2.2,522.0,353.0,
2021-01-14 03:30:00+05:30,2800.0,19.0,2.2,522.0,353.0,
2021-01-14 04:00:00+05:30,2100.0,23.4,2.5,455.0,290.0,
2021-01-14 04:15:00+05:30,2000.0,22.3,2.5,455.0,290.0,
2021-01-14 04:45:00+05:30,2400.0,18.2,21.2,455.0,290.0,
2021-01-14 05:00:00+05:30,2500.0,18.6,23.8,411.0,251.0,0.9
2021-01-14 05:15:00+05:30,2100.0,13.8,68.3,411.0,251.0,1.5
2021-01-14 05:30:00+05:30,1900.0,11.5,60.1,411.0,251.0,1.5
2021-01-14 05:45:00+05:30,1800.0,12.3,57.0,411.0,251.0,1.3
2021-01-14 06:30:00+05:30,1700.0,15.2,24.4,399.0,283.0,0.9
2021-01-14 06:45:00+05:30,,12.8,24.9,399.0,283.0,0.7
2021-01-14 07:15:00+05:30,2200.0,14.2,76.3,287.0,216.0,0.9
2021-01-14 07:30:00+05:30,2100.0,15.3,49.9,287.0,216.0,0.8
2021-01-14 08:00:00+05:30,1900.0,15.6,5.4,350.0,259.0,0.8
2021-01-14 08:15:00+05:30,2300.0,17.4,4.7,350.0,259.0,1.3
2021-01-14 09:30:00+05:30,2800.0,28.5,4.8,431.0,295.0,1.9
2021-01-14 10:15:00+05:30,3200.0,54.8,9.8,526.0,328.0,2.9
2021-01-14 11:15:00+05:30,2800.0,55.9,7.7,810.0,478.0,4.1
2021-01-14 12:00:00+05:30,2600.0,55.7,15.0,704.0,494.0,5.0
2021-01-14 12:15:00+05:30,2600.0,54.3,16.0,704.0,494.0,5.5
2021-01-14 12:30:00+05:30,2500.0,51.2,16.4,704.0,494.0,5.6
2021-01-14 12:45:00+05:30,,51.4,18.5,704.0,494.0,5.7
2021-01-14 13:15:00+05:30,1800.0,52.0,19.4,672.0,500.0,5.6
2021-01-14 13:30:00+05:30,1700.0,52.3,20.1,672.0,500.0,5.5
2021-01-14 14:15:00+05:30,1900.0,60.4,13.2,639.0,436.0,5.5
2021-01-14 19:30:00+05:30,2600.0,74.1,5.0,686.0,432.0,4.0
2021-01-14 20:15:00+05:30,2800.0,61.1,3.3,722.0,445.0,4.6
2021-01-14 20:45:00+05:30,3700.0,59.8,3.2,722.0,445.0,5.0
2021-01-14 21:45:00+05:30,4900.0,60.4,4.9,681.0,459.0,7.2
2021-01-14 22:15:00+05:30,4100.0,32.8,4.2,835.0,497.0,6.9
2021-01-15 01:00:00+05:30,4400.0,35.9,,792.0,506.0,3.9
2021-01-15 01:45:00+05:30,3300.0,32.9,3.7,792.0,506.0,3.8
2021-01-15 03:15:00+05:30,2100.0,30.6,15.4,581.0,392.0,1.7
2021-01-15 04:30:00+05:30,2100.0,24.7,10.9,454.0,309.0,1.5
2021-01-15 05:15:00+05:30,2300.0,21.4,10.1,418.0,296.0,2.4
2021-01-15 05:30:00+05:30,2300.0,22.8,9.6,418.0,296.0,2.8
2021-01-15 05:45:00+05:30,2200.0,21.3,8.3,418.0,296.0,3.2
2021-01-15 06:00:00+05:30,2300.0,19.4,7.2,469.0,334.0,3.1
2021-01-15 07:15:00+05:30,2300.0,18.1,6.0,401.0,287.0,2.9
2021-01-15 07:30:00+05:30,2300.0,17.9,6.4,401.0,287.0,2.8
2021-01-15 08:00:00+05:30,2400.0,18.7,13.7,392.0,284.0,3.3
2021-01-15 08:30:00+05:30,2500.0,20.9,7.1,392.0,284.0,3.3
2021-01-15 09:15:00+05:30,2900.0,31.1,18.1,410.0,289.0,3.6
2021-01-15 10:30:00+05:30,3500.0,64.6,4.1,548.0,357.0,6.9
2021-01-15 10:45:00+05:30,3600.0,81.1,6.7,548.0,357.0,
2021-01-15 11:30:00+05:30,3600.0,95.2,19.8,725.0,480.0,14.0
2021-01-15 11:45:00+05:30,3500.0,98.0,24.7,725.0,480.0,15.1
2021-01-15 12:45:00+05:30,,104.1,31.4,985.0,702.0,18.6
2021-01-15 13:00:00+05:30,3500.0,103.8,31.6,1061.0,729.0,17.7
2021-01-15 15:15:00+05:30,2500.0,59.8,53.1,788.0,560.0,15.2
2021-01-15 16:00:00+05:30,2500.0,66.0,41.6,798.0,541.0,13.1
