datetimeLocal,CO,NO2,O3,PM10,PM2.5,SO2,hour,day,month,day_of_week,crop_burning,winter_inversion,diwali
2021-05-15 00:00:00+05:30,1127.5862068965516,10.431818181818182,7.031818181818181,118.13636363636364,35.86363636363637,4.863636363636363,0,15,5,5,0,0,0
2021-05-15 01:00:00+05:30,1141.3793103448277,10.647727272727272,7.647727272727272,117.70454545454544,35.79545454545455,4.8954545454545455,1,15,5,5,0,0,0
2021-05-15 02:00:00+05:30,1155.1724137931035,10.863636363636363,8.263636363636364,117.27272727272728,35.72727272727273,4.927272727272727,2,15,5,5,0,0,0
2021-05-15 03:00:00+05:30,1168.9655172413793,11.079545454545457,8.879545454545454,116.8409090909091,35.65909090909091,4.959090909090909,3,15,5,5,0,0,0
2021-05-15 04:00:00+05:30,1182.7586206896551,11.295454545454543,9.495454545454546,116.4090909090909,35.59090909090909,4.990909090909091,4,15,5,5,0,0,0
2021-05-15 05:00:00+05:30,1196.551724137931,11.511363636363637,10.111363636363636,115.97727272727272,35.52272727272727,5.0227272727272725,5,15,5,5,0,0,0
2021-05-15 06:00:00+05:30,1210.344827586207,11.727272727272728,10.727272727272728,115.54545454545456,35.45454545454545,5.054545454545455,6,15,5,5,0,0,0
2021-05-15 07:00:00+05:30,1224.1379310344828,11.943181818181818,11.34318181818182,115.11363636363636,35.38636363636363,5.086363636363636,7,15,5,5,0,0,0
2021-05-15 08:00:00+05:30,1237.9310344827586,12.15909090909091,11.959090909090907,114.6818181818182,35.31818181818182,5.118181818181818,8,15,5,5,0,0,0
2021-05-15 09:00:00+05:30,1251.7241379310344,12.375,12.575,114.25,35.25,5.15,9,15,5,5,0,0,0
2021-05-15 10:00:00+05:30,1265.5172413793102,12.590909090909092,13.190909090909091,113.8181818181818,35.18181818181818,5.181818181818182,10,15,5,5,0,0,0
2021-05-15 11:00:00+05:30,1279.3103448275865,12.806818181818182,13.80681818181818,113.38636363636364,35.11363636363637,5.213636363636364,11,15,5,5,0,0,0
2021-05-15 12:00:00+05:30,1293.103448275862,13.022727272727272,14.422727272727272,112.95454545454544,35.04545454545455,5.245454545454545,12,15,5,5,0,0,0
2021-05-15 13:00:00+05:30,1306.896551724138,13.238636363636363,15.038636363636364,112.52272727272728,34.97727272727273,5.277272727272727,13,15,5,5,0,0,0
2021-05-15 14:00:00+05:30,1320.6896551724135,13.454545454545457,15.654545454545453,112.0909090909091,34.90909090909091,5.309090909090909,14,15,5,5,0,0,0
2021-05-15 15:00:00+05:30,1334.4827586206898,13.670454545454549,16.270454545454545,111.6590909090909,34.84090909090909,5.340909090909091,15,15,5,5,0,0,0
2021-05-15 16:00:00+05:30,1348.2758620689656,13.886363636363637,16.886363636363637,111.22727272727272,34.77272727272727,5.372727272727273,16,15,5,5,0,0,0
2021-05-15 17:00:00+05:30,1362.0689655172414,14.102272727272728,17.502272727272725,110.79545454545456,34.70454545454545,5.404545454545454,17,15,5,5,0,0,0
2021-05-15 18:00:00+05:30,1375.8620689655172,14.318181818181818,18.118181818181817,110.36363636363636,34.63636363636363,5.4363636363636365,18,15,5,5,0,0,0
2021-05-15 19:00:00+05:30,1389.655172413793,14.53409090909091,18.73409090909091,109.9318181818182,34.56818181818182,5.468181818181818,19,15,5,5,0,0,0
2021-05-15 20:00:00+05:30,1403.4482758620688,14.75,19.35,109.5,34.5,5.5,20,15,5,5,0,0,0
2021-05-15 21:00:00+05:30,1417.2413793103449,14.965909090909092,19.96590909090909,109.0681818181818,34.43181818181818,5.531818181818182,21,15,5,5,0,0,0
2021-05-15 22:00:00+05:30,1431.0344827586207,15.181818181818183,20.581818181818186,108.63636363636364,34.36363636363637,5.563636363636364,22,15,5,5,0,0,0
2021-05-15 23:00:00+05:30,1444.8275862068965,15.397727272727272,21.19772727272727,108.20454545454544,34.29545454545455,5.595454545454546,23,15,5,5,0,0,0
2021-05-16 00:00:00+05:30,1458.6206896551723,15.613636363636363,21.813636363636363,107.77272727272728,34.22727272727273,5.627272727272727,0,16,5,6,0,0,0
2021-05-16 01:00:00+05:30,1472.4137931034484,15.829545454545457,22.42954545454545,107.3409090909091,34.15909090909091,5.659090909090909,1,16,5,6,0,0,0
2021-05-16 02:00:00+05:30,1486.2068965517242,16.045454545454547,23.045454545454547,106.9090909090909,34.09090909090909,5.690909090909091,2,16,5,6,0,0,0
2021-05-16 03:00:00+05:30,1500.0,16.261363636363637,23.661363636363635,106.47727272727272,34.02272727272727,5.722727272727273,3,16,5,6,0,0,0
2021-05-16 04:00:00+05:30,1513.7931034482758,16.477272727272727,24.277272727272727,106.04545454545456,33.95454545454545,5.754545454545455,4,16,5,6,0,0,0
2021-05-16 05:00:00+05:30,1527.5862068965516,16.69318181818182,24.89318181818182,105.61363636363636,33.88636363636364,5.786363636363636,5,16,5,6,0,0,0
2021-05-16 06:00:00+05:30,1541.3793103448274,16.90909090909091,25.509090909090908,105.1818181818182,33.81818181818182,5.818181818181818,6,16,5,6,0,0,0
2021-05-16 07:00:00+05:30,1555.1724137931035,17.125,26.125,104.75,33.75,5.85,7,16,5,6,0,0,0
2021-05-16 08:00:00+05:30,1568.9655172413793,17.340909090909093,26.74090909090909,104.3181818181818,33.68181818181818,5.881818181818182,8,16,5,6,0,0,0
2021-05-16 09:00:00+05:30,1582.7586206896551,17.556818181818183,27.35681818181818,103.88636363636364,33.61363636363637,5.913636363636364,9,16,5,6,0,0,0
2021-05-16 10:00:00+05:30,1596.551724137931,17.772727272727273,27.972727272727276,103.45454545454544,33.54545454545455,5.945454545454545,10,16,5,6,0,0,0
2021-05-16 11:00:00+05:30,1610.344827586207,17.988636363636363,28.588636363636365,103.02272727272728,33.47727272727273,5.977272727272728,11,16,5,6,0,0,0
2021-05-16 12:00:00+05:30,1624.1379310344828,18.204545454545453,29.204545454545453,102.5909090909091,33.40909090909091,6.00909090909091,12,16,5,6,0,0,0
2021-05-16 13:00:00+05:30,1637.9310344827586,18.420454545454547,29.820454545454545,102.1590909090909,33.34090909090909,6.040909090909091,13,16,5,6,0,0,0
2021-05-16 14:00:00+05:30,1651.7241379310344,18.63636363636364,30.43636363636364,101.72727272727272,33.27272727272727,6.072727272727273,14,16,5,6,0,0,0
2021-05-16 15:00:00+05:30,1665.5172413793102,18.852272727272727,31.05227272727273,101.29545454545456,33.20454545454545,6.104545454545455,15,16,5,6,0,0,0
2021-05-16 16:00:00+05:30,1679.310344827586,19.06818181818182,31.668181818181814,100.86363636363636,33.13636363636364,6.136363636363637,16,16,5,6,0,0,0
2021-05-16 17:00:00+05:30,1693.103448275862,19.28409090909091,32.28409090909091,100.4318181818182,33.06818181818182,6.168181818181818,17,16,5,6,0,0,0
2021-05-16 18:00:00+05:30,1706.896551724138,19.5,32.9,100.0,33.0,6.2,18,16,5,6,0,0,0
2021-05-16 19:00:00+05:30,1720.6896551724135,20.835714285714285,30.72142857142857,117.57142857142856,44.42857142857143,6.492857142857143,19,16,5,6,0,0,0
2021-05-16 20:00:00+05:30,1734.4827586206898,22.17142857142857,28.54285714285714,135.14285714285714,55.85714285714286,6.785714285714287,20,16,5,6,0,0,0
2021-05-16 21:00:00+05:30,1748.2758620689656,23.50714285714286,26.364285714285717,152.71428571428572,67.28571428571428,7.078571428571429,21,16,5,6,0,0,0
2021-05-16 22:00:00+05:30,1762.0689655172414,24.84285714285714,24.185714285714283,170.28571428571428,78.71428571428572,7.371428571428572,22,16,5,6,0,0,0
2021-05-16 23:00:00+05:30,1775.8620689655172,26.17857142857143,22.007142857142856,187.8571428571429,90.14285714285714,7.664285714285715,23,16,5,6,0,0,0
2021-05-17 00:00:00+05:30,1789.655172413793,27.51428571428572,19.82857142857143,205.42857142857144,101.57142857142856,7.957142857142857,0,17,5,0,0,0,0
2021-05-17 01:00:00+05:30,1803.4482758620688,28.85,17.65,223.0,113.0,8.25,1,17,5,0,0,0,0
2021-05-17 02:00:00+05:30,1817.2413793103449,30.185714285714287,15.471428571428572,240.57142857142856,124.42857142857144,8.542857142857144,2,17,5,0,0,0,0
2021-05-17 03:00:00+05:30,1831.0344827586207,31.52142857142857,13.29285714285714,258.1428571428571,135.85714285714286,8.835714285714285,3,17,5,0,0,0,0
2021-05-17 04:00:00+05:30,1844.8275862068965,32.85714285714286,11.114285714285714,275.7142857142857,147.28571428571428,9.12857142857143,4,17,5,0,0,0,0
2021-05-17 05:00:00+05:30,1858.6206896551723,34.19285714285714,8.935714285714283,293.2857142857143,158.71428571428572,9.421428571428573,5,17,5,0,0,0,0
2021-05-17 06:00:00+05:30,1872.4137931034484,35.52857142857143,6.757142857142856,310.8571428571429,170.14285714285714,9.714285714285715,6,17,5,0,0,0,0
2021-05-17 07:00:00+05:30,1886.206896551724,36.864285714285714,4.578571428571426,328.42857142857144,181.57142857142856,10.007142857142858,7,17,5,0,0,0,0
2021-05-17 08:00:00+05:30,1900.0,38.2,2.4,346.0,193.0,10.3,8,17,5,0,0,0,0
2021-05-17 09:00:00+05:30,1783.3333333333333,34.1,4.449999999999999,319.25,167.5,9.8,9,17,5,0,0,0,0
2021-05-17 10:00:00+05:30,1666.6666666666667,30.0,6.5,292.5,142.0,9.3,10,17,5,0,0,0,0
2021-05-17 11:00:00+05:30,1550.0,25.9,8.549999999999999,265.75,116.5,8.8,11,17,5,0,0,0,0
2021-05-17 12:00:00+05:30,1433.3333333333337,21.8,10.6,239.0,91.0,8.3,12,17,5,0,0,0,0
2021-05-17 13:00:00+05:30,1316.6666666666667,20.15,23.15,212.0,80.0,9.05,13,17,5,0,0,0,0
2021-05-17 14:00:00+05:30,1200.0,18.5,35.7,185.0,69.0,9.8,14,17,5,0,0,0,0
2021-05-17 15:00:00+05:30,1188.235294117647,18.01764705882353,33.76470588235294,176.94117647058823,65.58823529411765,9.388235294117647,15,17,5,0,0,0,0
2021-05-17 16:00:00+05:30,1176.470588235294,17.53529411764706,31.829411764705885,168.88235294117646,62.1764705882353,8.976470588235294,16,17,5,0,0,0,0
2021-05-17 17:00:00+05:30,1164.7058823529412,17.05294117647059,29.894117647058827,160.8235294117647,58.76470588235294,8.564705882352941,17,17,5,0,0,0,0
2021-05-17 18:00:00+05:30,1152.9411764705883,16.570588235294117,27.958823529411767,152.76470588235293,55.35294117647059,8.15294117647059,18,17,5,0,0,0,0
2021-05-17 19:00:00+05:30,1141.1764705882354,16.08823529411765,26.023529411764702,144.7058823529412,51.94117647058823,7.741176470588236,19,17,5,0,0,0,0
2021-05-17 20:00:00+05:30,1129.4117647058824,15.605882352941176,24.08823529411765,136.64705882352942,48.52941176470589,7.329411764705883,20,17,5,0,0,0,0
2021-05-17 21:00:00+05:30,1117.6470588235295,15.123529411764707,22.152941176470588,128.58823529411765,45.117647058823536,6.91764705882353,21,17,5,0,0,0,0
2021-05-17 22:00:00+05:30,1105.8823529411766,14.641176470588237,20.21764705882353,120.52941176470588,41.70588235294117,6.505882352941176,22,17,5,0,0,0,0
2021-05-17 23:00:00+05:30,1094.1176470588234,14.158823529411766,18.28235294117647,112.47058823529412,38.294117647058826,6.094117647058823,23,17,5,0,0,0,0
2021-05-18 00:00:00+05:30,1082.3529411764705,13.676470588235292,16.347058823529412,104.41176470588236,34.88235294117647,5.682352941176471,0,18,5,1,0,0,0
2021-05-18 01:00:00+05:30,1070.5882352941176,13.194117647058825,14.411764705882351,96.3529411764706,31.470588235294123,5.270588235294118,1,18,5,1,0,0,0
2021-05-18 02:00:00+05:30,1058.8235294117646,12.711764705882352,12.476470588235294,88.29411764705883,28.058823529411768,4.858823529411764,2,18,5,1,0,0,0
2021-05-18 03:00:00+05:30,1047.0588235294117,12.229411764705883,10.541176470588232,80.23529411764706,24.647058823529413,4.447058823529412,3,18,5,1,0,0,0
2021-05-18 04:00:00+05:30,1035.2941176470588,11.747058823529413,8.605882352941173,72.1764705882353,21.235294117647065,4.035294117647059,4,18,5,1,0,0,0
2021-05-18 05:00:00+05:30,1023.529411764706,11.264705882352942,6.670588235294115,64.11764705882354,17.82352941176471,3.6235294117647054,5,18,5,1,0,0,0
2021-05-18 06:00:00+05:30,1011.7647058823528,10.782352941176471,4.735294117647054,56.05882352941177,14.411764705882357,3.211764705882353,6,18,5,1,0,0,0
2021-05-18 07:00:00+05:30,1000.0,10.3,2.8,48.0,11.0,2.8,7,18,5,1,0,0,0
2021-05-18 08:00:00+05:30,1050.0,11.2,2.975,59.0,13.0,2.575,8,18,5,1,0,0,0
2021-05-18 09:00:00+05:30,1100.0,12.1,3.15,70.0,15.0,2.35,9,18,5,1,0,0,0
2021-05-18 10:00:00+05:30,1150.0,13.0,3.325,81.0,17.0,2.125,10,18,5,1,0,0,0
2021-05-18 11:00:00+05:30,1200.0,13.9,3.5,92.0,19.0,1.9,11,18,5,1,0,0,0
2021-05-18 12:00:00+05:30,1194.4444444444443,13.51388888888889,3.463888888888889,89.75,18.666666666666668,1.8944444444444444,12,18,5,1,0,0,0
2021-05-18 13:00:00+05:30,1188.888888888889,13.127777777777778,3.4277777777777776,87.5,18.33333333333333,1.8888888888888888,13,18,5,1,0,0,0
2021-05-18 14:00:00+05:30,1183.3333333333333,12.741666666666667,3.3916666666666666,85.25,18.0,1.8833333333333333,14,18,5,1,0,0,0
2021-05-18 15:00:00+05:30,1177.7777777777778,12.355555555555556,3.355555555555556,83.0,17.666666666666668,1.8777777777777775,15,18,5,1,0,0,0
2021-05-18 16:00:00+05:30,1172.2222222222222,11.969444444444443,3.3194444444444446,80.75,17.333333333333332,1.8722222222222225,16,18,5,1,0,0,0
2021-05-18 17:00:00+05:30,1166.6666666666667,11.583333333333334,3.283333333333333,78.5,17.0,1.8666666666666667,17,18,5,1,0,0,0
2021-05-18 18:00:00+05:30,1161.111111111111,11.197222222222225,3.2472222222222222,76.25,16.666666666666668,1.861111111111111,18,18,5,1,0,0,0
2021-05-18 19:00:00+05:30,1155.5555555555557,10.811111111111112,3.2111111111111112,74.0,16.333333333333332,1.8555555555555556,19,18,5,1,0,0,0
2021-05-18 20:00:00+05:30,1150.0,10.425,3.175,71.75,16.0,1.85,20,18,5,1,0,0,0
2021-05-18 21:00:00+05:30,1144.4444444444443,10.03888888888889,3.138888888888889,69.5,15.666666666666668,1.8444444444444443,21,18,5,1,0,0,0
2021-05-18 22:00:00+05:30,1138.888888888889,9.65277777777778,3.102777777777778,67.25,15.333333333333334,1.8388888888888888,22,18,5,1,0,0,0
2021-05-18 23:00:00+05:30,1133.3333333333333,9.266666666666666,3.066666666666667,65.0,15.0,1.8333333333333333,23,18,5,1,0,0,0
2021-05-19 00:00:00+05:30,1127.7777777777778,8.880555555555556,3.030555555555556,62.75,14.666666666666668,1.8277777777777775,0,19,5,2,0,0,0
2021-05-19 01:00:00+05:30,1122.2222222222222,8.494444444444444,2.9944444444444445,60.5,14.333333333333332,1.8222222222222224,1,19,5,2,0,0,0
2021-05-19 02:00:00+05:30,1116.6666666666667,8.108333333333334,2.958333333333333,58.25,14.0,1.8166666666666669,2,19,5,2,0,0,0
2021-05-19 03:00:00+05:30,1111.111111111111,7.722222222222222,2.9222222222222225,56.0,13.666666666666668,1.8111111111111111,3,19,5,2,0,0,0
2021-05-19 04:00:00+05:30,1105.5555555555557,7.336111111111111,2.886111111111111,53.75,13.333333333333334,1.805555555555556,4,19,5,2,0,0,0
2021-05-19 05:00:00+05:30,1100.0,6.95,2.85,51.5,13.0,1.7999999999999998,5,19,5,2,0,0,0
2021-05-19 06:00:00+05:30,1094.4444444444443,6.563888888888889,2.813888888888889,49.25,12.666666666666668,1.7944444444444445,6,19,5,2,0,0,0
2021-05-19 07:00:00+05:30,1088.888888888889,6.177777777777778,2.7777777777777777,47.0,12.333333333333334,1.7888888888888888,7,19,5,2,0,0,0
2021-05-19 08:00:00+05:30,1083.3333333333333,5.791666666666668,2.7416666666666667,44.75,12.0,1.7833333333333332,8,19,5,2,0,0,0
2021-05-19 09:00:00+05:30,1077.7777777777778,5.405555555555555,2.705555555555556,42.5,11.666666666666668,1.7777777777777777,9,19,5,2,0,0,0
2021-05-19 10:00:00+05:30,1072.2222222222222,5.019444444444444,2.6694444444444447,40.25,11.333333333333334,1.772222222222222,10,19,5,2,0,0,0
2021-05-19 11:00:00+05:30,1066.6666666666667,4.633333333333333,2.6333333333333337,38.0,11.0,1.7666666666666666,11,19,5,2,0,0,0
2021-05-19 12:00:00+05:30,1061.111111111111,4.247222222222222,2.5972222222222223,35.75,10.666666666666666,1.761111111111111,12,19,5,2,0,0,0
2021-05-19 13:00:00+05:30,1055.5555555555557,3.861111111111111,2.561111111111112,33.5,10.333333333333334,1.7555555555555555,13,19,5,2,0,0,0
2021-05-19 14:00:00+05:30,1050.0,3.475,2.5250000000000004,31.250000000000007,10.0,1.75,14,19,5,2,0,0,0
2021-05-19 15:00:00+05:30,1044.4444444444443,3.088888888888889,2.488888888888889,29.000000000000007,9.666666666666666,1.7444444444444445,15,19,5,2,0,0,0
2021-05-19 16:00:00+05:30,1038.888888888889,2.702777777777777,2.452777777777778,26.75,9.333333333333334,1.738888888888889,16,19,5,2,0,0,0
2021-05-19 17:00:00+05:30,1033.3333333333333,2.3166666666666664,2.416666666666667,24.5,9.0,1.7333333333333334,17,19,5,2,0,0,0
2021-05-19 18:00:00+05:30,1027.7777777777778,1.9305555555555556,2.3805555555555555,22.25,8.666666666666668,1.727777777777778,18,19,5,2,0,0,0
2021-05-19 19:00:00+05:30,1022.2222222222222,1.5444444444444445,2.344444444444445,20.0,8.333333333333334,1.722222222222222,19,19,5,2,0,0,0
2021-05-19 20:00:00+05:30,1016.6666666666669,1.1583333333333332,2.3083333333333336,17.75,8.0,1.7166666666666666,20,19,5,2,0,0,0
2021-05-19 21:00:00+05:30,1011.1111111111112,0.7722222222222221,2.2722222222222226,15.5,7.666666666666668,1.711111111111111,21,19,5,2,0,0,0
2021-05-19 22:00:00+05:30,1005.5555555555557,0.386111111111111,2.236111111111112,13.25,7.333333333333334,1.7055555555555555,22,19,5,2,0,0,0
2021-05-19 23:00:00+05:30,1000.0,0.0,2.2,11.0,7.0,1.7,23,19,5,2,0,0,0
2021-05-20 00:00:00+05:30,992.8571428571428,0.0857142857142857,2.3642857142857143,11.0,10.642857142857142,1.7142857142857142,0,20,5,3,0,0,0
2021-05-20 01:00:00+05:30,985.7142857142856,0.1714285714285714,2.528571428571429,11.0,14.285714285714285,1.7285714285714284,1,20,5,3,0,0,0
2021-05-20 02:00:00+05:30,978.5714285714286,0.2571428571428571,2.692857142857143,11.0,17.928571428571427,1.7428571428571429,2,20,5,3,0,0,0
2021-05-20 03:00:00+05:30,971.4285714285714,0.3428571428571428,2.857142857142857,11.0,21.57142857142857,1.7571428571428571,3,20,5,3,0,0,0
2021-05-20 04:00:00+05:30,964.2857142857144,0.4285714285714285,3.021428571428572,11.0,25.21428571428571,1.7714285714285714,4,20,5,3,0,0,0
2021-05-20 05:00:00+05:30,957.1428571428572,0.5142857142857142,3.185714285714286,11.0,28.85714285714285,1.7857142857142856,5,20,5,3,0,0,0
2021-05-20 06:00:00+05:30,950.0,0.6,3.35,11.0,32.5,1.7999999999999998,6,20,5,3,0,0,0
2021-05-20 07:00:00+05:30,942.8571428571428,0.6857142857142857,3.5142857142857142,11.0,36.14285714285714,1.8142857142857145,7,20,5,3,0,0,0
2021-05-20 08:00:00+05:30,935.7142857142856,0.7714285714285715,3.678571428571429,11.0,39.785714285714285,1.8285714285714283,8,20,5,3,0,0,0
2021-05-20 09:00:00+05:30,928.5714285714286,0.8571428571428571,3.842857142857143,11.0,43.42857142857142,1.8428571428571427,9,20,5,3,0,0,0
2021-05-20 10:00:00+05:30,921.4285714285714,0.9428571428571428,4.007142857142857,11.0,47.07142857142857,1.857142857142857,10,20,5,3,0,0,0
2021-05-20 11:00:00+05:30,914.2857142857142,1.0285714285714285,4.171428571428572,11.0,50.71428571428571,1.8714285714285717,11,20,5,3,0,0,0
2021-05-20 12:00:00+05:30,907.1428571428572,1.1142857142857143,4.335714285714285,11.0,54.35714285714285,1.8857142857142857,12,20,5,3,0,0,0
2021-05-20 13:00:00+05:30,900.0,1.2,4.5,11.0,58.0,1.9,13,20,5,3,0,0,0
2021-05-20 14:00:00+05:30,901.6666666666666,1.2366666666666666,4.487912087912088,11.0,58.0,1.9066666666666665,14,20,5,3,0,0,0
2021-05-20 15:00:00+05:30,903.3333333333334,1.2733333333333332,4.475824175824176,11.0,58.0,1.913333333333333,15,20,5,3,0,0,0
2021-05-20 16:00:00+05:30,905.0,1.31,4.463736263736264,11.0,58.0,1.92,16,20,5,3,0,0,0
2021-05-20 17:00:00+05:30,906.6666666666666,1.346666666666667,4.451648351648352,11.0,58.0,1.9266666666666663,17,20,5,3,0,0,0
2021-05-20 18:00:00+05:30,908.3333333333334,1.3833333333333333,4.43956043956044,11.0,58.0,1.9333333333333331,18,20,5,3,0,0,0
2021-05-20 19:00:00+05:30,910.0,1.42,4.427472527472528,11.0,58.0,1.94,19,20,5,3,0,0,0
2021-05-20 20:00:00+05:30,911.6666666666666,1.4566666666666666,4.415384615384616,11.0,58.0,1.9466666666666663,20,20,5,3,0,0,0
2021-05-20 21:00:00+05:30,913.3333333333334,1.4933333333333332,4.403296703296704,11.0,58.0,1.9533333333333327,21,20,5,3,0,0,0
2021-05-20 22:00:00+05:30,915.0,1.53,4.391208791208792,11.0,58.0,1.96,22,20,5,3,0,0,0
2021-05-20 23:00:00+05:30,916.6666666666666,1.5666666666666669,4.37912087912088,11.0,58.0,1.9666666666666663,23,20,5,3,0,0,0
2021-05-21 00:00:00+05:30,918.3333333333334,1.6033333333333333,4.367032967032967,11.0,58.0,1.9733333333333327,0,21,5,4,0,0,0
2021-05-21 01:00:00+05:30,920.0,1.64,4.354945054945055,11.0,58.0,1.98,1,21,5,4,0,0,0
2021-05-21 02:00:00+05:30,921.6666666666666,1.6766666666666667,4.342857142857143,11.0,58.0,1.9866666666666664,2,21,5,4,0,0,0
2021-05-21 03:00:00+05:30,923.3333333333334,1.7133333333333334,4.330769230769231,11.0,58.0,1.9933333333333327,3,21,5,4,0,0,0
2021-05-21 04:00:00+05:30,925.0,1.75,4.318681318681318,11.0,58.0,2.0,4,21,5,4,0,0,0
2021-05-21 05:00:00+05:30,926.6666666666666,1.7866666666666666,4.306593406593406,11.0,58.0,2.006666666666667,5,21,5,4,0,0,0
2021-05-21 06:00:00+05:30,928.3333333333334,1.8233333333333333,4.294505494505494,11.0,58.0,2.013333333333333,6,21,5,4,0,0,0
2021-05-21 07:00:00+05:30,930.0,1.86,4.282417582417582,11.0,58.0,2.02,7,21,5,4,0,0,0
2021-05-21 08:00:00+05:30,931.6666666666666,1.8966666666666665,4.27032967032967,11.0,58.0,2.0266666666666664,8,21,5,4,0,0,0
2021-05-21 09:00:00+05:30,933.3333333333334,1.9333333333333331,4.258241758241758,11.0,58.0,2.033333333333333,9,21,5,4,0,0,0
2021-05-21 10:00:00+05:30,935.0,1.97,4.246153846153846,11.0,58.0,2.04,10,21,5,4,0,0,0
2021-05-21 11:00:00+05:30,936.6666666666666,2.006666666666667,4.234065934065934,11.0,58.0,2.0466666666666664,11,21,5,4,0,0,0
2021-05-21 12:00:00+05:30,938.3333333333334,2.043333333333333,4.221978021978022,11.0,58.0,2.053333333333333,12,21,5,4,0,0,0
2021-05-21 13:00:00+05:30,940.0,2.08,4.20989010989011,11.0,58.0,2.06,13,21,5,4,0,0,0
2021-05-21 14:00:00+05:30,941.6666666666666,2.1166666666666667,4.197802197802198,11.0,58.0,2.0666666666666664,14,21,5,4,0,0,0
2021-05-21 15:00:00+05:30,943.3333333333334,2.1533333333333333,4.185714285714286,11.0,58.0,2.0733333333333333,15,21,5,4,0,0,0
2021-05-21 16:00:00+05:30,945.0,2.19,4.173626373626374,11.0,58.0,2.08,16,21,5,4,0,0,0
2021-05-21 17:00:00+05:30,946.6666666666666,2.2266666666666666,4.161538461538462,11.0,58.0,2.0866666666666664,17,21,5,4,0,0,0
2021-05-21 18:00:00+05:30,948.3333333333334,2.263333333333333,4.14945054945055,11.0,58.0,2.0933333333333333,18,21,5,4,0,0,0
2021-05-21 19:00:00+05:30,950.0,2.3,4.137362637362637,11.0,58.0,2.1,19,21,5,4,0,0,0
2021-05-21 20:00:00+05:30,951.6666666666666,2.336666666666667,4.125274725274725,11.0,58.0,2.1066666666666665,20,21,5,4,0,0,0
2021-05-21 21:00:00+05:30,953.3333333333334,2.373333333333333,4.113186813186813,11.0,58.0,2.1133333333333333,21,21,5,4,0,0,0
2021-05-21 22:00:00+05:30,955.0,2.41,4.101098901098901,11.0,58.0,2.12,22,21,5,4,0,0,0
2021-05-21 23:00:00+05:30,956.6666666666666,2.4466666666666663,4.089010989010989,11.0,58.0,2.1266666666666665,23,21,5,4,0,0,0
2021-05-22 00:00:00+05:30,958.3333333333334,2.4833333333333334,4.076923076923077,11.0,58.0,2.1333333333333333,0,22,5,5,0,0,0
2021-05-22 01:00:00+05:30,960.0,2.52,4.064835164835165,11.0,58.0,2.14,1,22,5,5,0,0,0
2021-05-22 02:00:00+05:30,961.6666666666666,2.556666666666666,4.052747252747253,11.0,58.0,2.1466666666666665,2,22,5,5,0,0,0
2021-05-22 03:00:00+05:30,963.3333333333334,2.5933333333333333,4.0406593406593405,11.0,58.0,2.1533333333333333,3,22,5,5,0,0,0
2021-05-22 04:00:00+05:30,965.0,2.63,4.0285714285714285,11.0,58.0,2.16,4,22,5,5,0,0,0
2021-05-22 05:00:00+05:30,966.6666666666666,2.666666666666667,4.016483516483516,11.0,58.0,2.1666666666666665,5,22,5,5,0,0,0
2021-05-22 06:00:00+05:30,968.3333333333334,2.703333333333333,4.004395604395604,11.0,58.0,2.1733333333333333,6,22,5,5,0,0,0
2021-05-22 07:00:00+05:30,970.0,2.74,3.992307692307692,11.0,58.0,2.18,7,22,5,5,0,0,0
2021-05-22 08:00:00+05:30,971.6666666666666,2.7766666666666664,3.98021978021978,11.0,58.0,2.1866666666666665,8,22,5,5,0,0,0
2021-05-22 09:00:00+05:30,973.3333333333334,2.813333333333333,3.968131868131868,11.0,58.0,2.1933333333333334,9,22,5,5,0,0,0
2021-05-22 10:00:00+05:30,975.0,2.85,3.956043956043956,11.0,58.0,2.2,10,22,5,5,0,0,0
2021-05-22 11:00:00+05:30,976.6666666666666,2.8866666666666667,3.943956043956044,11.0,58.0,2.2066666666666666,11,22,5,5,0,0,0
2021-05-22 12:00:00+05:30,978.3333333333334,2.9233333333333333,3.931868131868132,11.0,58.0,2.2133333333333334,12,22,5,5,0,0,0
2021-05-22 13:00:00+05:30,980.0,2.96,3.91978021978022,11.0,58.0,2.22,13,22,5,5,0,0,0
2021-05-22 14:00:00+05:30,981.6666666666666,2.9966666666666666,3.907692307692308,11.0,58.0,2.2266666666666666,14,22,5,5,0,0,0
2021-05-22 15:00:00+05:30,983.3333333333334,3.033333333333333,3.895604395604396,11.0,58.0,2.2333333333333334,15,22,5,5,0,0,0
2021-05-22 16:00:00+05:30,985.0,3.0700000000000003,3.883516483516484,11.0,58.0,2.24,16,22,5,5,0,0,0
2021-05-22 17:00:00+05:30,986.6666666666666,3.1066666666666665,3.871428571428571,11.0,58.0,2.2466666666666666,17,22,5,5,0,0,0
2021-05-22 18:00:00+05:30,988.3333333333334,3.143333333333333,3.8593406593406594,11.0,58.0,2.2533333333333334,18,22,5,5,0,0,0
2021-05-22 19:00:00+05:30,990.0,3.18,3.8472527472527474,11.0,58.0,2.26,19,22,5,5,0,0,0
2021-05-22 20:00:00+05:30,991.6666666666666,3.216666666666667,3.835164835164835,11.0,58.0,2.2666666666666666,20,22,5,5,0,0,0
2021-05-22 21:00:00+05:30,993.3333333333334,3.253333333333333,3.823076923076923,11.0,58.0,2.273333333333333,21,22,5,5,0,0,0
