datetime,T2M,WS2M,RH2M,PRECTOTCORR
2021-01-21 01:00:00,8.41,3.05,68.96,0.0
2021-01-21 02:00:00,7.89,2.86,71.69,0.0
2021-01-21 03:00:00,7.43,2.77,74.26,0.0
2021-01-21 04:00:00,6.99,2.73,77.01,0.0
2021-01-21 05:00:00,6.45,2.58,80.46,0.0
2021-01-21 06:00:00,6.04,2.57,83.33,0.0
2021-01-21 07:00:00,7.82,3.53,74.09,0.0
2021-01-21 08:00:00,10.68,3.22,62.36,0.0
2021-01-21 09:00:00,15.11,3.56,47.69,0.0
2021-01-21 10:00:00,19.11,4.91,35.36,0.0
2021-01-21 11:00:00,21.59,5.32,27.48,0.0
2021-01-21 12:00:00,23.12,5.53,22.22,0.0
2021-01-21 13:00:00,23.76,5.47,19.32,0.0
2021-01-21 14:00:00,23.49,4.93,18.7,0.0
2021-01-21 15:00:00,22.21,3.51,21.33,0.0
2021-01-21 16:00:00,17.3,1.43,37.08,0.0
2021-01-21 17:00:00,13.61,1.4,43.78,0.0
2021-01-21 18:00:00,12.49,1.37,45.94,0.0
2021-01-21 19:00:00,11.68,1.34,47.45,0.0
2021-01-21 20:00:00,11.01,1.34,48.43,0.0
2021-01-21 21:00:00,10.4,1.35,49.33,0.0
2021-01-21 22:00:00,9.71,1.35,50.75,0.0
2021-01-21 23:00:00,8.97,1.34,52.65,0.0
2021-01-22 00:00:00,8.31,1.32,54.34,0.0
2021-01-22 01:00:00,7.72,1.3,55.65,0.0
2021-01-22 02:00:00,7.22,1.28,56.95,0.0
2021-01-22 03:00:00,6.82,1.25,58.2,0.0
2021-01-22 04:00:00,6.65,1.21,58.57,0.0
2021-01-22 05:00:00,6.74,1.1,58.07,0.0
2021-01-22 06:00:00,6.73,0.91,57.99,0.0
2021-01-22 07:00:00,8.39,0.87,56.13,0.0
2021-01-22 08:00:00,11.18,1.64,45.51,0.0
2021-01-22 09:00:00,14.87,1.67,37.93,0.0
2021-01-22 10:00:00,20.1,2.08,24.62,0.0
2021-01-22 11:00:00,21.8,1.69,20.88,0.0
2021-01-22 12:00:00,22.76,1.3,19.16,0.0
2021-01-22 13:00:00,23.33,0.96,17.94,0.0
2021-01-22 14:00:00,23.1,0.76,18.18,0.0
2021-01-22 15:00:00,21.87,0.46,25.61,0.0
2021-01-22 16:00:00,18.93,0.75,32.37,0.0
2021-01-22 17:00:00,15.93,1.18,33.45,0.0
2021-01-22 18:00:00,13.62,1.29,39.85,0.0
2021-01-22 19:00:00,12.09,1.31,43.51,0.0
2021-01-22 20:00:00,11.21,1.37,44.94,0.0
2021-01-22 21:00:00,10.61,1.47,45.65,0.0
2021-01-22 22:00:00,10.1,1.56,46.21,0.0
2021-01-22 23:00:00,9.59,1.63,46.87,0.0
2021-01-23 00:00:00,9.06,1.67,47.88,0.0
2021-01-23 01:00:00,8.5,1.67,49.15,0.0
2021-01-23 02:00:00,7.9,1.58,50.88,0.0
2021-01-23 03:00:00,7.37,1.51,52.59,0.0
2021-01-23 04:00:00,6.98,1.49,53.7,0.0
2021-01-23 05:00:00,6.7,1.5,54.27,0.0
2021-01-23 06:00:00,6.61,1.55,54.32,0.0
2021-01-23 07:00:00,9.39,2.53,45.24,0.0
2021-01-23 08:00:00,11.93,2.94,38.44,0.0
2021-01-23 09:00:00,15.26,2.78,32.79,0.0
2021-01-23 10:00:00,18.96,3.94,25.79,0.0
2021-01-23 11:00:00,21.2,4.17,22.81,0.0
2021-01-23 12:00:00,22.19,3.98,21.98,0.0
2021-01-23 13:00:00,22.53,3.75,22.08,0.0
2021-01-23 14:00:00,22.38,3.31,22.8,0.0
2021-01-23 15:00:00,21.4,2.09,27.54,0.0
2021-01-23 16:00:00,17.76,1.0,43.36,0.0
2021-01-23 17:00:00,15.63,1.24,42.74,0.0
2021-01-23 18:00:00,14.87,1.26,43.78,0.0
2021-01-23 19:00:00,14.73,1.24,43.34,0.0
2021-01-23 20:00:00,15.11,1.04,41.31,0.0
2021-01-23 21:00:00,15.76,0.5,39.02,0.0
2021-01-23 22:00:00,13.8,0.93,45.69,0.0
2021-01-23 23:00:00,10.88,1.23,56.35,0.0
2021-01-24 00:00:00,9.7,1.41,62.43,0.0
2021-01-24 01:00:00,9.01,1.66,68.29,0.0
2021-01-24 02:00:00,8.31,1.83,74.19,0.0
2021-01-24 03:00:00,7.64,1.93,79.15,0.0
2021-01-24 04:00:00,7.09,1.91,82.67,0.0
2021-01-24 05:00:00,6.6,1.78,85.56,0.0
2021-01-24 06:00:00,6.31,1.65,86.69,0.0
2021-01-24 07:00:00,8.58,2.72,73.85,0.0
2021-01-24 08:00:00,10.91,2.54,64.05,0.0
2021-01-24 09:00:00,14.51,2.24,52.34,0.0
2021-01-24 10:00:00,18.59,2.32,39.34,0.0
2021-01-24 11:00:00,19.95,1.55,35.72,0.0
2021-01-24 12:00:00,20.62,1.41,33.79,0.0
2021-01-24 13:00:00,20.72,1.68,32.59,0.0
2021-01-24 14:00:00,20.29,1.99,32.2,0.0
2021-01-24 15:00:00,19.13,1.99,34.39,0.0
2021-01-24 16:00:00,15.35,1.25,47.78,0.0
2021-01-24 17:00:00,12.37,1.49,50.98,0.0
2021-01-24 18:00:00,11.23,1.67,49.41,0.0
2021-01-24 19:00:00,10.19,1.69,48.64,0.0
2021-01-24 20:00:00,9.25,1.65,48.97,0.0
2021-01-24 21:00:00,8.5,1.64,49.95,0.0
2021-01-24 22:00:00,7.85,1.63,51.6,0.0
2021-01-24 23:00:00,7.26,1.63,53.55,0.0
2021-01-25 00:00:00,6.69,1.61,55.67,0.0
2021-01-25 01:00:00,6.15,1.59,57.93,0.0
2021-01-25 02:00:00,5.52,1.51,61.02,0.0
2021-01-25 03:00:00,4.78,1.4,65.34,0.0
2021-01-25 04:00:00,4.11,1.32,70.42,0.0
2021-01-25 05:00:00,3.54,1.3,75.59,0.0
2021-01-25 06:00:00,3.15,1.34,80.06,0.0
2021-01-25 07:00:00,4.86,2.55,73.27,0.0
2021-01-25 08:00:00,7.06,2.28,64.87,0.0
2021-01-25 09:00:00,11.11,2.06,51.31,0.0
2021-01-25 10:00:00,15.0,2.23,40.06,0.0
2021-01-25 11:00:00,17.62,1.85,33.95,0.0
2021-01-25 12:00:00,19.64,1.17,29.04,0.0
2021-01-25 13:00:00,20.31,0.99,27.03,0.0
2021-01-25 14:00:00,20.11,1.01,26.54,0.0
2021-01-25 15:00:00,19.3,0.83,30.53,0.0
2021-01-25 16:00:00,16.74,0.82,38.44,0.0
2021-01-25 17:00:00,14.34,1.16,40.1,0.0
2021-01-25 18:00:00,12.71,1.28,44.08,0.0
2021-01-25 19:00:00,11.35,1.32,47.06,0.0
2021-01-25 20:00:00,10.19,1.3,49.58,0.0
2021-01-25 21:00:00,9.26,1.3,51.56,0.0
2021-01-25 22:00:00,8.52,1.31,53.04,0.0
2021-01-25 23:00:00,7.88,1.32,54.33,0.0
2021-01-26 00:00:00,7.32,1.34,55.65,0.0
2021-01-26 01:00:00,6.82,1.4,56.93,0.0
2021-01-26 02:00:00,6.38,1.42,58.33,0.0
2021-01-26 03:00:00,5.92,1.44,60.2,0.0
2021-01-26 04:00:00,5.46,1.44,62.86,0.0
2021-01-26 05:00:00,5.0,1.38,66.6,0.0
2021-01-26 06:00:00,4.71,1.31,70.44,0.0
2021-01-26 07:00:00,7.6,2.02,60.78,0.0
2021-01-26 08:00:00,10.31,2.29,53.05,0.0
2021-01-26 09:00:00,14.29,1.85,43.18,0.0
2021-01-26 10:00:00,18.84,2.21,32.25,0.0
2021-01-26 11:00:00,20.07,2.03,29.43,0.0
2021-01-26 12:00:00,20.85,2.04,27.63,0.0
2021-01-26 13:00:00,21.23,2.15,26.46,0.0
2021-01-26 14:00:00,20.94,2.27,26.47,0.0
2021-01-26 15:00:00,19.95,1.96,29.03,0.0
2021-01-26 16:00:00,16.12,0.98,45.76,0.0
2021-01-26 17:00:00,13.33,1.22,47.88,0.0
2021-01-26 18:00:00,12.23,1.24,49.93,0.0
2021-01-26 19:00:00,11.3,1.24,51.82,0.0
2021-01-26 20:00:00,10.47,1.24,53.4,0.0
2021-01-26 21:00:00,9.7,1.26,55.05,0.0
2021-01-26 22:00:00,8.97,1.27,56.71,0.0
2021-01-26 23:00:00,8.3,1.29,58.3,0.0
2021-01-27 00:00:00,7.67,1.31,59.94,0.0
2021-01-27 01:00:00,7.09,1.33,61.4,0.0
2021-01-27 02:00:00,6.51,1.33,62.72,0.0
2021-01-27 03:00:00,5.95,1.32,63.63,0.0
2021-01-27 04:00:00,5.45,1.32,64.11,0.0
2021-01-27 05:00:00,5.05,1.37,64.51,0.0
2021-01-27 06:00:00,4.88,1.41,64.04,0.0
2021-01-27 07:00:00,8.05,2.31,52.52,0.0
2021-01-27 08:00:00,10.92,2.62,44.18,0.0
2021-01-27 09:00:00,14.8,2.27,36.36,0.0
2021-01-27 10:00:00,19.18,3.2,26.68,0.0
2021-01-27 11:00:00,20.62,2.95,24.39,0.0
2021-01-27 12:00:00,21.48,2.77,22.62,0.0
2021-01-27 13:00:00,21.82,2.68,21.59,0.0
2021-01-27 14:00:00,21.47,2.63,21.49,0.0
2021-01-27 15:00:00,20.39,2.21,23.63,0.0
2021-01-27 16:00:00,16.18,1.06,40.79,0.0
2021-01-27 17:00:00,12.93,1.28,43.74,0.0
2021-01-27 18:00:00,11.82,1.3,44.8,0.0
2021-01-27 19:00:00,11.09,1.31,45.24,0.0
2021-01-27 20:00:00,10.47,1.31,45.53,0.0
2021-01-27 21:00:00,9.74,1.31,46.1,0.0
2021-01-27 22:00:00,8.91,1.3,47.63,0.0
2021-01-27 23:00:00,7.95,1.29,49.62,0.0
2021-01-28 00:00:00,7.01,1.28,51.63,0.0
2021-01-28 01:00:00,6.15,1.28,53.58,0.0
2021-01-28 02:00:00,5.49,1.31,54.84,0.0
2021-01-28 03:00:00,4.97,1.34,55.94,0.0
2021-01-28 04:00:00,4.53,1.3,56.75,0.0
2021-01-28 05:00:00,4.25,1.23,56.94,0.0
2021-01-28 06:00:00,4.36,1.19,55.97,0.0
2021-01-28 07:00:00,7.41,1.08,50.9,0.0
2021-01-28 08:00:00,10.59,1.74,38.48,0.0
2021-01-28 09:00:00,13.94,1.2,33.18,0.0
2021-01-28 10:00:00,18.81,1.42,22.13,0.0
2021-01-28 11:00:00,20.4,1.49,19.11,0.0
2021-01-28 12:00:00,21.08,1.48,17.93,0.0
2021-01-28 13:00:00,21.24,1.54,17.42,0.0
2021-01-28 14:00:00,20.84,1.68,17.59,0.0
2021-01-28 15:00:00,19.72,1.53,21.2,0.0
2021-01-28 16:00:00,15.54,0.99,39.56,0.0
2021-01-28 17:00:00,12.29,1.27,40.77,0.0
2021-01-28 18:00:00,11.04,1.31,42.25,0.0
2021-01-28 19:00:00,10.05,1.33,43.74,0.0
2021-01-28 20:00:00,9.18,1.37,45.02,0.0
2021-01-28 21:00:00,8.43,1.42,46.35,0.0
2021-01-28 22:00:00,7.78,1.48,47.69,0.0
2021-01-28 23:00:00,7.16,1.51,49.1,0.0
2021-01-29 00:00:00,6.57,1.55,50.46,0.0
2021-01-29 01:00:00,6.0,1.57,51.78,0.0
2021-01-29 02:00:00,5.42,1.58,53.01,0.0
2021-01-29 03:00:00,4.82,1.58,54.34,0.0
2021-01-29 04:00:00,4.28,1.59,55.87,0.0
2021-01-29 05:00:00,3.79,1.57,57.47,0.0
2021-01-29 06:00:00,3.56,1.54,58.45,0.0
2021-01-29 07:00:00,6.7,2.57,48.78,0.0
2021-01-29 08:00:00,9.58,2.63,41.86,0.0
2021-01-29 09:00:00,13.64,2.38,34.97,0.0
2021-01-29 10:00:00,18.57,3.77,25.74,0.0
2021-01-29 11:00:00,20.28,3.79,22.66,0.0
2021-01-29 12:00:00,21.31,3.94,20.38,0.0
2021-01-29 13:00:00,21.71,4.14,19.07,0.0
2021-01-29 14:00:00,21.32,4.16,19.03,0.0
2021-01-29 15:00:00,20.19,3.65,20.93,0.0
2021-01-29 16:00:00,16.09,1.76,32.99,0.0
2021-01-29 17:00:00,12.19,1.6,41.49,0.0
2021-01-29 18:00:00,11.04,1.64,43.35,0.0
2021-01-29 19:00:00,10.13,1.67,44.67,0.0
2021-01-29 20:00:00,9.39,1.73,45.59,0.0
2021-01-29 21:00:00,8.77,1.8,46.27,0.0
2021-01-29 22:00:00,8.22,1.88,46.84,0.0
2021-01-29 23:00:00,7.7,1.95,47.91,0.0
2021-01-30 00:00:00,7.14,2.01,49.45,0.0
2021-01-30 01:00:00,6.54,2.01,51.83,0.0
2021-01-30 02:00:00,5.83,1.9,55.09,0.0
2021-01-30 03:00:00,5.18,1.82,58.33,0.0
2021-01-30 04:00:00,4.68,1.75,61.33,0.0
2021-01-30 05:00:00,4.22,1.68,64.33,0.0
2021-01-30 06:00:00,3.99,1.6,66.6,0.0
2021-01-30 07:00:00,7.21,2.7,55.01,0.0
2021-01-30 08:00:00,10.18,2.54,46.67,0.0
2021-01-30 09:00:00,14.45,2.29,37.57,0.0
2021-01-30 10:00:00,19.81,4.01,23.79,0.0
2021-01-30 11:00:00,21.87,4.38,18.88,0.0
2021-01-30 12:00:00,22.8,4.55,16.85,0.0
2021-01-30 13:00:00,23.06,4.63,15.84,0.0
2021-01-30 14:00:00,22.59,4.39,15.77,0.0
2021-01-30 15:00:00,21.42,3.59,17.36,0.0
2021-01-30 16:00:00,16.93,1.49,31.36,0.0
2021-01-30 17:00:00,12.87,1.37,39.16,0.0
2021-01-30 18:00:00,11.81,1.36,40.53,0.0
2021-01-30 19:00:00,11.11,1.36,41.05,0.0
2021-01-30 20:00:00,10.39,1.37,41.82,0.0
2021-01-30 21:00:00,9.57,1.38,43.24,0.0
2021-01-30 22:00:00,8.72,1.39,44.94,0.0
2021-01-30 23:00:00,7.95,1.41,46.6,0.0
2021-01-31 00:00:00,7.28,1.45,48.16,0.0
2021-01-31 01:00:00,6.69,1.47,49.64,0.0
2021-01-31 02:00:00,6.12,1.4,51.11,0.0
2021-01-31 03:00:00,5.63,1.31,52.69,0.0
2021-01-31 04:00:00,5.32,1.25,53.48,0.0
2021-01-31 05:00:00,5.31,1.24,53.36,0.0
2021-01-31 06:00:00,5.66,1.16,52.29,0.0
2021-01-31 07:00:00,8.25,1.07,48.75,0.0
2021-01-31 08:00:00,11.17,1.62,38.18,0.0
2021-01-31 09:00:00,14.96,1.52,32.16,0.0
2021-01-31 10:00:00,20.43,1.83,20.65,0.0
2021-01-31 11:00:00,22.5,2.16,16.84,0.0
2021-01-31 12:00:00,23.48,2.29,15.47,0.0
2021-01-31 13:00:00,23.85,2.28,14.85,0.0
2021-01-31 14:00:00,23.73,2.15,14.84,0.0
2021-01-31 15:00:00,22.63,1.39,19.67,0.0
2021-01-31 16:00:00,19.57,0.84,31.41,0.0
2021-01-31 17:00:00,17.46,0.84,27.12,0.0
2021-01-31 18:00:00,16.48,0.81,27.61,0.0
2021-01-31 19:00:00,15.65,0.85,28.23,0.0
2021-01-31 20:00:00,14.81,0.92,29.81,0.0
2021-01-31 21:00:00,14.62,1.04,29.42,0.0
2021-01-31 22:00:00,13.85,1.08,31.03,0.0
2021-01-31 23:00:00,13.11,1.14,31.93,0.0
2021-02-01 00:00:00,12.27,1.17,33.4,0.0
2021-02-01 01:00:00,11.31,1.21,35.94,0.0
2021-02-01 02:00:00,10.49,1.19,38.58,0.0
2021-02-01 03:00:00,10.09,1.04,39.88,0.0
2021-02-01 04:00:00,10.45,0.73,38.56,0.0
2021-02-01 05:00:00,10.93,0.14,37.84,0.0
2021-02-01 06:00:00,9.96,0.63,40.27,0.0
2021-02-01 07:00:00,10.6,0.87,45.46,0.0
2021-02-01 08:00:00,13.75,1.88,32.2,0.0
2021-02-01 09:00:00,17.49,1.9,27.18,0.0
2021-02-01 10:00:00,22.61,2.42,17.7,0.0
2021-02-01 11:00:00,24.56,2.67,15.47,0.0
2021-02-01 12:00:00,25.61,2.93,14.42,0.0
2021-02-01 13:00:00,26.03,3.1,14.05,0.0
2021-02-01 14:00:00,25.78,2.96,14.44,0.0
2021-02-01 15:00:00,24.31,1.74,21.25,0.0
2021-02-01 16:00:00,20.0,1.09,35.56,0.0
2021-02-01 17:00:00,17.21,1.36,34.37,0.0
2021-02-01 18:00:00,15.72,1.37,36.21,0.0
2021-02-01 19:00:00,14.49,1.37,37.96,0.0
2021-02-01 20:00:00,13.46,1.36,39.25,0.0
2021-02-01 21:00:00,12.52,1.35,40.65,0.0
2021-02-01 22:00:00,11.71,1.34,41.93,0.0
2021-02-01 23:00:00,10.99,1.32,43.24,0.0
2021-02-02 00:00:00,10.42,1.29,44.4,0.0
2021-02-02 01:00:00,9.95,1.24,45.41,0.0
2021-02-02 02:00:00,9.55,1.2,46.62,0.0
2021-02-02 03:00:00,9.23,1.15,47.62,0.0
2021-02-02 04:00:00,8.86,1.13,48.83,0.0
2021-02-02 05:00:00,8.27,1.15,50.85,0.0
2021-02-02 06:00:00,7.81,1.16,52.81,0.0
2021-02-02 07:00:00,10.54,1.19,48.82,0.0
2021-02-02 08:00:00,13.79,1.74,37.62,0.0
2021-02-02 09:00:00,17.52,1.13,31.85,0.0
2021-02-02 10:00:00,23.12,1.31,19.94,0.0
2021-02-02 11:00:00,25.47,1.39,16.19,0.0
2021-02-02 12:00:00,26.37,1.45,15.28,0.0
2021-02-02 13:00:00,26.72,1.49,14.91,0.0
2021-02-02 14:00:00,26.54,1.42,15.15,0.0
2021-02-02 15:00:00,25.55,0.88,18.58,0.0
2021-02-02 16:00:00,23.73,0.27,24.97,0.0
2021-02-02 17:00:00,21.75,0.53,22.75,0.0
2021-02-02 18:00:00,19.2,1.0,27.29,0.0
2021-02-02 19:00:00,17.13,1.31,31.99,0.0
2021-02-02 20:00:00,15.23,1.39,37.4,0.0
2021-02-02 21:00:00,13.74,1.37,41.08,0.0
2021-02-02 22:00:00,12.62,1.37,43.76,0.0
2021-02-02 23:00:00,11.73,1.37,46.04,0.0
2021-02-03 00:00:00,10.95,1.36,48.23,0.0
2021-02-03 01:00:00,10.25,1.34,50.27,0.0
2021-02-03 02:00:00,9.63,1.29,52.26,0.0
2021-02-03 03:00:00,9.06,1.26,54.02,0.0
2021-02-03 04:00:00,8.5,1.24,55.68,0.0
2021-02-03 05:00:00,8.0,1.24,57.04,0.0
2021-02-03 06:00:00,7.82,1.26,57.48,0.0
2021-02-03 07:00:00,11.19,2.2,46.8,0.0
2021-02-03 08:00:00,14.19,2.56,38.17,0.0
2021-02-03 09:00:00,18.36,2.69,29.11,0.0
2021-02-03 10:00:00,22.17,3.17,22.4,0.0
2021-02-03 11:00:00,24.76,3.54,18.74,0.01
2021-02-03 12:00:00,26.02,3.57,17.37,0.12
2021-02-03 13:00:00,26.4,3.3,17.43,0.42
2021-02-03 14:00:00,26.21,2.8,18.22,0.4
2021-02-03 15:00:00,25.14,1.77,22.48,0.07
2021-02-03 16:00:00,21.43,0.91,39.08,0.01
2021-02-03 17:00:00,19.16,1.18,37.22,0.04
2021-02-03 18:00:00,17.85,1.2,40.28,0.03
2021-02-03 19:00:00,16.52,1.22,42.5,0.0
2021-02-03 20:00:00,15.21,1.27,44.85,0.0
2021-02-03 21:00:00,14.38,1.27,46.54,0.0
2021-02-03 22:00:00,13.61,1.23,48.22,0.0
2021-02-03 23:00:00,13.15,1.16,49.78,0.0
2021-02-04 00:00:00,12.53,1.15,51.84,0.48
2021-02-04 01:00:00,11.91,1.23,53.98,0.48
2021-02-04 02:00:00,11.46,1.4,55.36,0.48
2021-02-04 03:00:00,11.15,1.64,55.9,0.01
2021-02-04 04:00:00,10.98,2.05,55.34,0.18
2021-02-04 05:00:00,10.71,2.41,56.24,2.53
2021-02-04 06:00:00,10.51,2.6,58.29,0.78
2021-02-04 07:00:00,12.78,3.46,51.18,0.04
2021-02-04 08:00:00,16.43,3.55,41.22,0.0
2021-02-04 09:00:00,20.85,3.68,34.16,0.0
2021-02-04 10:00:00,23.35,3.98,32.36,0.12
2021-02-04 11:00:00,24.16,3.42,32.17,2.4
2021-02-04 12:00:00,24.54,2.97,32.38,10.44
2021-02-04 13:00:00,24.27,2.54,33.87,14.22
2021-02-04 14:00:00,23.21,2.19,37.31,18.45
2021-02-04 15:00:00,22.16,1.54,43.89,7.93
2021-02-04 16:00:00,19.97,0.81,60.94,1.51
2021-02-04 17:00:00,16.7,1.07,64.98,1.08
2021-02-04 18:00:00,15.37,1.26,67.8,1.31
2021-02-04 19:00:00,14.91,1.56,70.43,4.72
2021-02-04 20:00:00,14.07,1.73,75.28,4.08
2021-02-04 21:00:00,12.9,1.55,80.94,1.12
2021-02-04 22:00:00,11.95,1.29,85.27,0.25
2021-02-04 23:00:00,11.16,1.11,89.0,0.12
2021-02-05 00:00:00,10.47,1.05,92.54,0.17
2021-02-05 01:00:00,9.87,1.05,95.8,0.14
2021-02-05 02:00:00,9.33,1.07,98.65,0.39
2021-02-05 03:00:00,8.94,1.06,100.0,0.02
2021-02-05 04:00:00,8.6,1.01,100.0,0.37
2021-02-05 05:00:00,8.31,0.96,100.0,0.4
2021-02-05 06:00:00,8.34,0.94,100.0,0.58
2021-02-05 07:00:00,11.17,1.67,91.41,0.17
2021-02-05 08:00:00,13.74,1.88,80.38,0.0
2021-02-05 09:00:00,17.53,1.96,58.65,0.0
2021-02-05 10:00:00,20.52,1.49,43.92,0.0
2021-02-05 11:00:00,22.19,1.06,37.36,0.0
2021-02-05 12:00:00,23.04,1.08,33.7,0.0
2021-02-05 13:00:00,23.31,1.66,31.41,0.0
2021-02-05 14:00:00,23.03,2.19,30.74,0.0
2021-02-05 15:00:00,22.13,2.54,31.63,0.0
2021-02-05 16:00:00,19.52,1.57,41.19,0.0
2021-02-05 17:00:00,15.63,1.45,51.52,0.0
2021-02-05 18:00:00,14.59,1.66,52.83,0.0
2021-02-05 19:00:00,13.7,1.67,53.88,0.0
2021-02-05 20:00:00,12.81,1.65,54.56,0.0
2021-02-05 21:00:00,11.99,1.65,54.76,0.0
2021-02-05 22:00:00,11.18,1.65,55.37,0.0
2021-02-05 23:00:00,10.43,1.71,56.56,0.0
2021-02-06 00:00:00,9.77,1.8,58.45,0.0
2021-02-06 01:00:00,9.2,1.9,60.85,0.0
2021-02-06 02:00:00,8.66,1.91,64.23,0.0
2021-02-06 03:00:00,7.98,1.7,68.89,0.0
2021-02-06 04:00:00,7.37,1.52,73.21,0.0
2021-02-06 05:00:00,6.91,1.45,76.72,0.0
2021-02-06 06:00:00,6.91,1.47,77.73,0.0
2021-02-06 07:00:00,10.2,2.83,63.64,0.0
2021-02-06 08:00:00,13.37,2.36,53.81,0.0
2021-02-06 09:00:00,18.24,3.15,40.1,0.0
2021-02-06 10:00:00,20.96,3.5,32.51,0.0
2021-02-06 11:00:00,22.36,3.32,29.06,0.0
2021-02-06 12:00:00,23.3,3.17,26.64,0.0
2021-02-06 13:00:00,23.75,3.22,25.15,0.0
2021-02-06 14:00:00,23.5,3.37,24.81,0.0
2021-02-06 15:00:00,22.6,3.43,25.56,0.0
2021-02-06 16:00:00,19.7,2.05,33.93,0.0
2021-02-06 17:00:00,15.33,1.57,45.55,0.0
2021-02-06 18:00:00,14.12,1.65,48.1,0.0
2021-02-06 19:00:00,13.26,1.68,50.27,0.0
2021-02-06 20:00:00,12.43,1.66,52.54,0.0
2021-02-06 21:00:00,11.65,1.65,54.48,0.0
2021-02-06 22:00:00,10.96,1.7,56.16,0.0
2021-02-06 23:00:00,10.37,1.79,57.77,0.0
2021-02-07 00:00:00,9.84,1.88,59.45,0.0
2021-02-07 01:00:00,9.33,1.96,61.5,0.0
2021-02-07 02:00:00,8.84,1.98,63.97,0.0
2021-02-07 03:00:00,8.26,1.88,66.95,0.0
2021-02-07 04:00:00,7.77,1.85,69.51,0.0
2021-02-07 05:00:00,7.27,1.77,72.12,0.0
2021-02-07 06:00:00,7.21,1.83,72.78,0.0
2021-02-07 07:00:00,10.16,3.15,60.3,0.0
2021-02-07 08:00:00,13.18,2.65,51.21,0.0
2021-02-07 09:00:00,17.84,3.47,39.24,0.0
2021-02-07 10:00:00,20.84,4.3,31.58,0.0
2021-02-07 11:00:00,22.33,4.12,27.86,0.0
2021-02-07 12:00:00,23.4,4.04,25.32,0.0
2021-02-07 13:00:00,23.95,3.96,23.78,0.0
2021-02-07 14:00:00,23.89,3.83,23.37,0.0
2021-02-07 15:00:00,23.11,3.42,24.49,0.0
2021-02-07 16:00:00,19.7,1.53,36.39,0.0
2021-02-07 17:00:00,15.57,1.27,46.18,0.0
2021-02-07 18:00:00,14.49,1.26,47.81,0.0
2021-02-07 19:00:00,13.85,1.25,48.66,0.0
2021-02-07 20:00:00,13.2,1.26,49.54,0.0
2021-02-07 21:00:00,12.26,1.26,51.58,0.0
2021-02-07 22:00:00,11.34,1.28,53.75,0.0
2021-02-07 23:00:00,10.58,1.33,55.66,0.0
2021-02-08 00:00:00,9.95,1.39,57.4,0.0
2021-02-08 01:00:00,9.34,1.41,59.1,0.0
2021-02-08 02:00:00,8.7,1.37,61.26,0.0
2021-02-08 03:00:00,8.05,1.27,64.01,0.0
2021-02-08 04:00:00,7.49,1.17,66.81,0.0
2021-02-08 05:00:00,7.07,1.1,69.1,0.0
2021-02-08 06:00:00,7.08,1.04,69.58,0.0
2021-02-08 07:00:00,10.57,1.69,56.62,0.0
2021-02-08 08:00:00,13.49,1.75,48.17,0.0
2021-02-08 09:00:00,18.15,1.91,37.45,0.0
2021-02-08 10:00:00,21.94,2.71,29.12,0.0
2021-02-08 11:00:00,23.54,2.81,25.85,0.0
2021-02-08 12:00:00,24.7,2.91,23.57,0.0
2021-02-08 13:00:00,25.32,2.99,22.35,0.0
2021-02-08 14:00:00,25.28,2.98,22.09,0.0
2021-02-08 15:00:00,24.45,2.66,23.77,0.0
2021-02-08 16:00:00,20.47,1.19,38.83,0.0
2021-02-08 17:00:00,16.66,1.28,45.47,0.0
2021-02-08 18:00:00,15.43,1.3,47.58,0.0
2021-02-08 19:00:00,14.55,1.3,49.42,0.0
2021-02-08 20:00:00,13.73,1.31,51.22,0.0
2021-02-08 21:00:00,12.99,1.33,52.89,0.0
2021-02-08 22:00:00,12.32,1.38,54.69,0.0
2021-02-08 23:00:00,11.74,1.46,56.23,0.0
2021-02-09 00:00:00,11.2,1.53,57.78,0.0
2021-02-09 01:00:00,10.64,1.55,59.57,0.0
2021-02-09 02:00:00,10.02,1.46,61.54,0.0
2021-02-09 03:00:00,9.4,1.36,63.86,0.0
2021-02-09 04:00:00,8.88,1.3,66.0,0.0
2021-02-09 05:00:00,8.45,1.27,67.98,0.0
2021-02-09 06:00:00,8.47,1.24,68.07,0.0
2021-02-09 07:00:00,12.35,2.16,53.98,0.0
2021-02-09 08:00:00,15.26,2.16,46.07,0.0
2021-02-09 09:00:00,19.71,1.97,35.62,0.0
2021-02-09 10:00:00,24.22,2.99,24.06,0.0
2021-02-09 11:00:00,25.66,2.95,21.4,0.0
2021-02-09 12:00:00,26.52,2.88,20.13,0.0
2021-02-09 13:00:00,26.85,2.7,19.59,0.0
2021-02-09 14:00:00,26.68,2.34,19.73,0.0
2021-02-09 15:00:00,25.65,1.43,24.08,0.0
2021-02-09 16:00:00,22.76,0.81,37.87,0.0
2021-02-09 17:00:00,20.85,0.99,33.16,0.0
2021-02-09 18:00:00,20.04,1.03,35.08,0.0
2021-02-09 19:00:00,19.13,1.11,36.21,0.0
2021-02-09 20:00:00,18.48,1.15,36.83,0.0
2021-02-09 21:00:00,18.05,1.14,38.75,0.0
2021-02-09 22:00:00,17.28,1.16,40.91,0.0
2021-02-09 23:00:00,16.6,1.17,42.36,0.0
2021-02-10 00:00:00,15.99,1.14,43.86,0.0
2021-02-10 01:00:00,15.49,1.11,45.37,0.0
